# li_ion_capacity PV_power SOFC_power SOEC_power battery_power load SoCH2 EMS_State net_power energy_deficit energy_loss
0.784208 2493.592567 0.000000 2346.218959 0.000000 147.373608 0.565557 2.000000 2346.218959 0.000000 0.000000
0.784208 2588.711830 0.000000 2266.174750 0.000000 322.537080 0.571128 2.000000 2266.174750 0.000000 0.000000
0.784208 2683.837628 0.000000 2433.729143 0.000000 250.108485 0.576576 2.000000 2433.729143 0.000000 0.000000
0.784208 2778.965022 0.000000 2640.344077 0.000000 138.620945 0.582279 2.000000 2640.344077 0.000000 0.000000
0.784208 2874.089407 0.000000 2712.273829 0.000000 161.815578 0.588286 2.000000 2712.273829 0.000000 0.000000
0.784208 2680.613843 0.000000 2637.506784 0.000000 43.107059 0.594396 2.000000 2637.506784 0.000000 0.000000
0.784208 2487.575148 0.000000 2435.277735 0.000000 52.297412 0.600399 2.000000 2435.277735 0.000000 0.000000
0.784208 2295.016295 0.000000 2224.228810 0.000000 70.787485 0.606104 2.000000 2224.228810 0.000000 0.000000
0.784208 2102.987168 0.000000 2002.331080 0.000000 100.656089 0.611487 2.000000 2002.331080 0.000000 0.000000
0.784208 2024.010452 0.000000 1653.442914 0.000000 370.567539 0.616515 2.000000 1653.442914 0.000000 0.000000
0.784208 1945.143216 0.000000 1849.519952 0.000000 95.623264 0.620946 2.000000 1849.519952 0.000000 0.000000
0.784208 1866.390432 0.000000 1621.314760 0.000000 245.075671 0.625719 2.000000 1621.314760 0.000000 0.000000
0.784208 1787.757471 0.000000 1698.261075 0.000000 89.496397 0.630093 2.000000 1698.261075 0.000000 0.000000
0.784208 1637.638334 0.000000 1563.568594 0.000000 74.069740 0.634605 2.000000 1563.568594 0.000000 0.000000
0.784208 1487.835348 0.000000 1415.297339 0.000000 72.538009 0.638874 2.000000 1415.297339 0.000000 0.000000
0.784208 1338.404008 0.000000 1285.778367 0.000000 52.625641 0.642866 2.000000 1285.778367 0.000000 0.000000
0.784208 1189.411837 0.000000 1118.296123 0.000000 71.115714 0.646605 2.000000 1118.296123 0.000000 0.000000
0.784208 1327.460751 0.000000 1266.629479 0.000000 60.831272 0.650001 2.000000 1266.629479 0.000000 0.000000
0.784208 1465.911820 0.000000 1386.152797 0.000000 79.759023 0.653702 2.000000 1386.152797 0.000000 0.000000
0.784208 1604.710143 0.000000 1533.266200 0.000000 71.443943 0.657638 2.000000 1533.266200 0.000000 0.000000
0.784208 1743.810046 0.000000 1627.508543 0.000000 116.301503 0.661852 2.000000 1627.508543 0.000000 0.000000
0.784208 1630.534668 0.000000 1501.869948 0.000000 128.664720 0.666237 2.000000 1501.869948 0.000000 0.000000
0.784208 1517.695900 0.000000 1458.177544 0.000000 59.518356 0.670393 2.000000 1458.177544 0.000000 0.000000
0.784208 1405.317083 0.000000 1344.923441 0.000000 60.393642 0.674466 2.000000 1344.923441 0.000000 0.000000
0.784208 1293.425041 0.000000 1235.876011 0.000000 57.549029 0.678322 2.000000 1235.876011 0.000000 0.000000
0.784208 975.616854 0.000000 929.008689 0.000000 46.608165 0.681961 2.000000 929.008689 0.000000 0.000000
0.784208 661.128722 0.000000 622.288581 0.000000 38.840141 0.684941 2.000000 622.288581 0.000000 0.000000
0.784208 352.087981 0.000000 290.709676 0.000000 61.378305 0.687165 2.000000 290.709676 0.000000 0.000000
0.784208 55.404776 300.000000 0.000000 0.000000 63.238230 0.688390 4.000000 -7.833455 0.000000 0.000000
0.784208 40.954875 300.000000 0.000000 0.000000 75.054415 0.684265 4.000000 -34.099540 0.000000 0.000000
0.784208 26.735867 300.000000 0.000000 0.000000 76.586170 0.680140 4.000000 -49.850303 0.000000 0.000000
0.784208 12.878948 300.000000 0.000000 0.000000 103.938320 0.676015 4.000000 -91.059372 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 140.152618 0.671890 4.000000 -140.152618 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 135.885711 0.667765 4.000000 -135.885711 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 67.723999 0.663641 4.000000 -67.723999 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 119.583804 0.659516 4.000000 -119.583804 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 146.935989 0.655391 4.000000 -146.935989 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 184.134986 0.651266 4.000000 -184.134986 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 201.312142 0.647141 4.000000 -201.312142 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 235.338286 0.643016 4.000000 -235.338286 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 214.878851 0.638891 4.000000 -214.878851 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 202.406255 0.634766 4.000000 -202.406255 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 204.922673 0.630642 4.000000 -204.922673 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 208.861339 0.626517 4.000000 -208.861339 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 231.727790 0.622392 4.000000 -231.727790 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 228.445524 0.618267 4.000000 -228.445524 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 0.000000 217.504636 0.614142 4.000000 -217.504636 0.000000 0.000000
0.784208 0.000000 300.000000 0.000000 545.402758 545.402758 0.610017 5.000000 -545.402758 0.000000 0.000000
0.741599 0.000000 300.000000 0.000000 281.946427 281.946427 0.605892 5.000000 -281.946427 0.000000 0.000000
0.719572 0.000000 300.000000 0.000000 333.915599 333.915599 0.601768 5.000000 -333.915599 0.000000 0.000000
0.693485 0.000000 300.000000 0.000000 234.025358 234.025358 0.597643 5.000000 -234.025358 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 101.421913 0.593518 4.000000 -101.421913 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 43.325898 0.589393 4.000000 -43.325898 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 31.290910 0.585268 4.000000 -31.290910 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 33.150835 0.581143 4.000000 -33.150835 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 227.493904 0.577018 4.000000 -227.493904 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 156.439379 0.572894 4.000000 -156.439379 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 183.607313 0.568769 4.000000 -183.607313 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 154.946642 0.564644 4.000000 -154.946642 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 124.992274 0.560519 4.000000 -124.992274 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 122.106294 0.556394 4.000000 -122.106294 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 122.703401 0.552269 4.000000 -122.703401 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 105.984693 0.548144 4.000000 -105.984693 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 109.467716 0.544020 4.000000 -109.467716 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 138.028893 0.539895 4.000000 -138.028893 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 122.504348 0.535770 4.000000 -122.504348 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 110.462917 0.531645 4.000000 -110.462917 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 81.503712 0.527520 4.000000 -81.503712 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 89.266035 0.523395 4.000000 -89.266035 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 75.532788 0.519270 4.000000 -75.532788 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 69.362812 0.515145 4.000000 -69.362812 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 89.564570 0.511021 4.000000 -89.564570 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 90.659175 0.506896 4.000000 -90.659175 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 84.588706 0.502771 4.000000 -84.588706 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 93.943223 0.498646 4.000000 -93.943223 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 226.797302 0.494521 4.000000 -226.797302 0.000000 0.000000
0.675201 0.000000 300.000000 0.000000 0.000000 115.339235 0.490396 4.000000 -115.339235 0.000000 0.000000
0.675201 13.133325 300.000000 0.000000 0.000000 74.338521 0.486271 4.000000 -61.205196 0.000000 0.000000
0.675201 27.248410 300.000000 0.000000 0.000000 239.037812 0.482147 4.000000 -211.789402 0.000000 0.000000
0.675201 41.735964 300.000000 0.000000 0.000000 251.875391 0.478022 4.000000 -210.139427 0.000000 0.000000
0.675201 56.466082 300.000000 0.000000 0.000000 167.386192 0.473897 4.000000 -110.920109 0.000000 0.000000
0.675201 225.603835 0.000000 0.000000 -27.865297 197.738538 0.469772 1.000000 27.865297 0.000000 0.000000
0.677378 400.855058 0.000000 0.000000 -342.239993 58.615065 0.469772 1.000000 342.239993 0.000000 0.000000
0.704116 579.231043 0.000000 0.000000 -500.712780 78.518263 0.469772 1.000000 500.712780 0.000000 0.000000
0.743234 759.677956 0.000000 0.000000 -649.115531 110.562425 0.469772 1.000000 649.115531 0.000000 0.000000
0.793946 803.600827 0.000000 696.521452 0.000000 107.079375 0.469772 2.000000 696.521452 0.000000 0.000000
0.793946 847.599856 0.000000 735.146575 0.000000 112.453281 0.472190 2.000000 735.146575 0.000000 0.000000
0.793946 891.670068 0.000000 740.704063 0.000000 150.966005 0.474707 2.000000 740.704063 0.000000 0.000000
0.793946 935.806965 0.000000 812.705470 0.000000 123.101495 0.477237 2.000000 812.705470 0.000000 0.000000
0.793946 1431.395891 0.000000 1330.586064 0.000000 100.809827 0.479944 2.000000 1330.586064 0.000000 0.000000
0.793946 1931.982126 0.000000 1843.711292 0.000000 88.270834 0.483772 2.000000 1843.711292 0.000000 0.000000
0.793946 2435.704021 0.000000 2312.702085 0.000000 123.001936 0.488535 2.000000 2312.702085 0.000000 0.000000
0.793946 2941.469177 0.000000 2817.571548 0.000000 123.897630 0.494055 2.000000 2817.571548 0.000000 0.000000
0.793946 3151.739684 0.000000 3043.068038 0.000000 108.671645 0.500314 2.000000 3043.068038 0.000000 0.000000
0.793946 3362.145235 0.000000 3259.743099 0.000000 102.402136 0.506883 2.000000 3259.743099 0.000000 0.000000
0.793946 3572.651211 0.000000 3325.254083 0.000000 247.397128 0.513740 2.000000 3325.254083 0.000000 0.000000
0.793946 3783.226993 0.000000 3607.083405 0.000000 176.143588 0.520683 2.000000 3607.083405 0.000000 0.000000
0.793946 3760.576239 0.000000 3651.506552 0.000000 109.069687 0.527984 2.000000 3651.506552 0.000000 0.000000
0.793946 3737.970794 0.000000 3428.575072 0.000000 309.395722 0.535341 2.000000 3428.575072 0.000000 0.000000
0.793946 3715.410719 0.000000 3656.795667 0.000000 58.615052 0.542416 2.000000 3656.795667 0.000000 0.000000
0.793946 3692.896077 0.000000 3630.897534 0.000000 61.998543 0.549779 2.000000 3630.897534 0.000000 0.000000
0.793946 2992.389410 0.000000 2943.427448 0.000000 48.961962 0.557110 2.000000 2943.427448 0.000000 0.000000
0.793946 2290.943742 0.000000 2227.651502 0.000000 63.292240 0.563544 2.000000 2227.651502 0.000000 0.000000
0.793946 1590.624524 0.000000 1533.303208 0.000000 57.321316 0.568932 2.000000 1533.303208 0.000000 0.000000
0.793946 895.409203 0.000000 832.216407 0.000000 63.192797 0.573145 2.000000 832.216407 0.000000 0.000000
0.793946 1036.494823 0.000000 1000.071880 0.000000 36.422943 0.575899 2.000000 1000.071880 0.000000 0.000000
0.793946 1178.716479 0.000000 1137.417269 0.000000 41.299210 0.579039 2.000000 1137.417269 0.000000 0.000000
0.793946 1321.981564 0.000000 1267.645748 0.000000 54.335816 0.582475 2.000000 1267.645748 0.000000 0.000000
0.793946 1466.216299 0.000000 1430.589491 0.000000 35.626808 0.586178 2.000000 1430.589491 0.000000 0.000000
0.793946 1893.571449 0.000000 1841.623986 0.000000 51.947462 0.590199 2.000000 1841.623986 0.000000 0.000000
0.793946 2323.568488 0.000000 2265.252022 0.000000 58.316466 0.594959 2.000000 2265.252022 0.000000 0.000000
0.793946 2755.501204 0.000000 2696.786683 0.000000 58.714521 0.600405 2.000000 2696.786683 0.000000 0.000000
0.793946 3188.881196 0.000000 3130.266144 0.000000 58.615052 0.606494 2.000000 3130.266144 0.000000 0.000000
0.793946 2929.156660 0.000000 2893.131758 0.000000 36.024901 0.613180 2.000000 2893.131758 0.000000 0.000000
0.793946 2669.819867 0.000000 2630.510931 0.000000 39.308936 0.619544 2.000000 2630.510931 0.000000 0.000000
0.793946 2410.956501 0.000000 2353.336650 0.000000 57.619851 0.625537 2.000000 2353.336650 0.000000 0.000000
0.793946 2152.670156 0.000000 2114.754527 0.000000 37.915629 0.631119 2.000000 2114.754527 0.000000 0.000000
0.793946 1661.335233 0.000000 1587.792821 0.000000 73.542412 0.636328 2.000000 1587.792821 0.000000 0.000000
0.793946 1173.815251 0.000000 1059.968779 0.000000 113.846472 0.640642 2.000000 1059.968779 0.000000 0.000000
0.793946 692.537392 0.000000 584.562336 0.000000 107.975056 0.643913 2.000000 584.562336 0.000000 0.000000
0.793946 223.769273 0.000000 111.316031 0.000000 112.453242 0.646035 2.000000 111.316031 0.000000 0.000000
0.793946 165.851435 0.000000 5.331899 0.000000 160.519536 0.646569 2.000000 5.331899 0.000000 0.000000
0.793946 108.650356 0.000000 4.954535 0.000000 103.695820 0.646598 2.000000 4.954535 0.000000 0.000000
0.793946 52.633371 300.000000 0.000000 0.000000 67.372448 0.646624 4.000000 -14.739078 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 63.889399 0.642500 4.000000 -63.889399 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 90.858228 0.638375 4.000000 -90.858228 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 83.394529 0.634250 4.000000 -83.394529 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 71.154045 0.630125 4.000000 -71.154045 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 72.248715 0.626000 4.000000 -72.248715 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 104.093913 0.621875 4.000000 -104.093913 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 222.617599 0.617750 4.000000 -222.617599 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 208.088268 0.613625 4.000000 -208.088268 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 224.806977 0.609501 4.000000 -224.806977 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 203.709525 0.605376 4.000000 -203.709525 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 218.935535 0.601251 4.000000 -218.935535 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 211.869904 0.597126 4.000000 -211.869904 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 272.773738 0.593001 4.000000 -272.773738 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 244.909215 0.588876 4.000000 -244.909215 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 194.156007 0.584751 4.000000 -194.156007 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 188.782101 0.580627 4.000000 -188.782101 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 219.532617 0.576502 4.000000 -219.532617 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 232.867784 0.572377 4.000000 -232.867784 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 212.566506 0.568252 4.000000 -212.566506 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 227.195370 0.564127 4.000000 -227.195370 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 201.918279 0.560002 4.000000 -201.918279 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 0.000000 190.672919 0.555877 4.000000 -190.672919 0.000000 0.000000
0.793946 0.000000 300.000000 0.000000 346.614723 346.614723 0.551753 5.000000 -346.614723 0.000000 0.000000
0.766867 0.000000 300.000000 0.000000 295.463460 295.463460 0.547628 5.000000 -295.463460 0.000000 0.000000
0.743784 0.000000 300.000000 0.000000 244.610680 244.610680 0.543503 5.000000 -244.610680 0.000000 0.000000
0.724674 0.000000 300.000000 0.000000 225.006004 225.006004 0.539378 5.000000 -225.006004 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 213.959723 0.535253 4.000000 -213.959723 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 59.087649 0.531128 4.000000 -59.087649 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 54.422837 0.527003 4.000000 -54.422837 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 47.425613 0.522878 4.000000 -47.425613 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 59.865128 0.518754 4.000000 -59.865128 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 52.090425 0.514629 4.000000 -52.090425 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 60.642594 0.510504 4.000000 -60.642594 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 59.087649 0.506379 4.000000 -59.087649 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 55.200304 0.502254 4.000000 -55.200304 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 52.090425 0.498129 4.000000 -52.090425 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 46.648146 0.494004 4.000000 -46.648146 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 57.532716 0.489880 4.000000 -57.532716 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 66.084873 0.485755 4.000000 -66.084873 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 56.755249 0.481630 4.000000 -56.755249 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 51.312958 0.477505 4.000000 -51.312958 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 48.980546 0.473380 4.000000 -48.980546 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 62.974995 0.469255 4.000000 -62.974995 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 55.200315 0.465130 4.000000 -55.200315 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 62.197528 0.461006 4.000000 -62.197528 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 61.420049 0.456881 4.000000 -61.420049 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 51.312970 0.452756 4.000000 -51.312970 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 51.312958 0.448631 4.000000 -51.312958 0.000000 0.000000
0.707095 0.000000 300.000000 0.000000 0.000000 46.648146 0.444506 4.000000 -46.648146 0.000000 0.000000
0.707095 95.931826 0.000000 0.000000 -25.182140 70.749685 0.440381 1.000000 25.182140 0.000000 0.000000
0.709062 197.823124 0.000000 0.000000 -78.092880 119.730243 0.440381 1.000000 78.092880 0.000000 0.000000
0.715163 301.941445 0.000000 0.000000 -231.191759 70.749685 0.440381 1.000000 231.191759 0.000000 0.000000
0.733225 407.491490 0.000000 0.000000 -329.744581 77.746910 0.440381 1.000000 329.744581 0.000000 0.000000
0.758986 1055.575785 0.000000 939.732899 0.000000 115.842886 0.440381 2.000000 939.732899 0.000000 0.000000
0.758986 1716.981037 0.000000 1599.583193 0.000000 117.397843 0.443386 2.000000 1599.583193 0.000000 0.000000
0.758986 2384.998249 0.000000 2276.930054 0.000000 108.068195 0.447721 2.000000 2276.930054 0.000000 0.000000
0.758986 3056.818032 0.000000 2898.214333 0.000000 158.603698 0.453185 2.000000 2898.214333 0.000000 0.000000
0.758986 3958.153162 0.000000 3826.760882 0.000000 131.392280 0.459556 2.000000 3826.760882 0.000000 0.000000
0.758986 4859.710710 0.000000 4739.980467 0.000000 119.730243 0.467128 2.000000 4739.980467 0.000000 0.000000
0.758986 5760.056149 0.000000 5648.100608 0.000000 111.955541 0.475751 2.000000 5648.100608 0.000000 0.000000
0.758986 6658.206299 0.000000 6364.322976 0.000000 293.883323 0.485329 2.000000 6364.322976 0.000000 0.000000
0.758986 7447.762801 0.000000 7228.516520 0.000000 219.246281 0.495608 2.000000 7228.516520 0.000000 0.000000
0.758986 8233.324076 0.000000 8101.931796 0.000000 131.392280 0.506685 2.000000 8101.931796 0.000000 0.000000
0.758986 9014.582840 0.000000 8642.175152 0.000000 372.407688 0.518523 2.000000 8642.175152 0.000000 0.000000
0.758986 9791.286128 0.000000 9531.611447 0.000000 259.674681 0.530811 2.000000 9531.611447 0.000000 0.000000
0.758986 10173.850199 0.000000 9842.648366 0.000000 331.201833 0.543812 2.000000 9842.648366 0.000000 0.000000
0.758986 10555.357572 0.000000 10337.666224 0.000000 217.691347 0.557055 2.000000 10337.666224 0.000000 0.000000
0.758986 10935.787450 0.000000 10810.614928 0.000000 125.172522 0.570675 2.000000 10810.614928 0.000000 0.000000
0.758986 11315.120524 0.000000 11208.607262 0.000000 106.513262 0.584647 2.000000 11208.607262 0.000000 0.000000
0.758986 11575.731616 0.000000 11481.657857 0.000000 94.073758 0.598910 2.000000 11481.657857 0.000000 0.000000
0.758986 11835.567908 0.000000 11761.708344 0.000000 73.859564 0.613369 2.000000 11761.708344 0.000000 0.000000
0.758986 12094.623893 0.000000 12026.984075 0.000000 67.639819 0.628027 2.000000 12026.984075 0.000000 0.000000
0.758986 12352.894304 0.000000 12305.468692 0.000000 47.425613 0.642872 2.000000 12305.468692 0.000000 0.000000
0.758986 11323.436343 0.000000 11262.016282 0.000000 61.420061 0.657911 2.000000 11262.016282 0.000000 0.000000
0.758986 10291.217719 0.000000 10202.586251 0.000000 88.631468 0.672212 2.000000 10202.586251 0.000000 0.000000
0.758986 9256.615998 0.000000 9136.885755 0.000000 119.730243 0.685730 2.000000 9136.885755 0.000000 0.000000
0.758986 8220.093777 0.000000 8040.498418 0.000000 179.595359 0.698419 2.000000 8040.498418 0.000000 0.000000
0.758986 9165.535300 0.000000 9001.489322 0.000000 164.045977 0.710204 2.000000 9001.489322 0.000000 0.000000
0.758986 10107.482479 0.000000 10020.405934 0.000000 87.076546 0.722784 2.000000 10020.405934 0.000000 0.000000
0.758986 11045.573386 0.000000 10977.156113 0.000000 68.417274 0.736164 2.000000 10977.156113 0.000000 0.000000
0.758986 11979.508782 0.000000 11914.201376 0.000000 65.307407 0.750258 2.000000 11914.201376 0.000000 0.000000
0.758986 10098.372783 0.000000 10019.848406 0.000000 78.524376 0.765024 2.000000 10019.848406 0.000000 0.000000
0.758986 8205.154305 0.000000 8135.182086 0.000000 69.972219 0.778403 2.000000 8135.182086 0.000000 0.000000
0.758986 6303.179192 0.000000 6231.652028 0.000000 71.527164 0.790268 2.000000 6231.652028 0.000000 0.000000
0.758986 4397.843344 0.000000 4362.857234 0.000000 34.986109 0.800421 2.000000 4362.857234 0.000000 0.000000
0.758986 5060.620384 0.000000 4982.096008 0.000000 78.524376 0.808623 2.000000 4982.096008 0.000000 0.000000
0.758986 5723.781566 0.000000 5485.876025 0.000000 237.905541 0.817509 2.000000 5485.876025 0.000000 0.000000
0.758986 6386.935395 0.000000 6257.875527 0.000000 129.059868 0.826922 2.000000 6257.875527 0.000000 0.000000
0.758986 7049.770893 0.000000 6869.398068 0.000000 180.372826 0.837099 2.000000 6869.398068 0.000000 0.000000
0.758986 5705.791993 0.000000 5637.374708 0.000000 68.417285 0.847850 2.000000 5637.374708 0.000000 0.000000
0.758986 4356.938425 0.000000 4147.021769 0.000000 209.916656 0.857417 2.000000 4147.021769 0.000000 0.000000
0.758986 3007.146475 0.000000 2621.521805 0.000000 385.624670 0.865370 2.000000 2621.521805 0.000000 0.000000
0.758986 1664.092190 0.000000 1278.467520 0.000000 385.624670 0.871350 2.000000 1278.467520 0.000000 0.000000
0.758986 1315.608717 0.000000 1038.829721 0.000000 276.778996 0.875075 2.000000 1038.829721 0.000000 0.000000
0.758986 969.519922 0.000000 910.432273 0.000000 59.087649 0.878300 2.000000 910.432273 0.000000 0.000000
0.758986 627.117331 0.000000 576.581840 0.000000 50.535491 0.881237 2.000000 576.581840 0.000000 0.000000
0.758986 291.196069 0.000000 239.883111 0.000000 51.312958 0.883337 2.000000 239.883111 0.000000 0.000000
0.758986 215.996444 0.000000 141.359413 0.000000 74.637031 0.884381 2.000000 141.359413 0.000000 0.000000
0.758986 141.641917 0.000000 42.903346 0.000000 98.738571 0.885043 2.000000 42.903346 0.000000 0.000000
0.758986 68.720199 300.000000 0.000000 0.000000 90.963891 0.885263 4.000000 -22.243693 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 0.000000 81.634255 0.881138 4.000000 -81.634255 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 0.000000 102.625916 0.877013 4.000000 -102.625916 0.000000 0.000000
0.758986 0.000000 345.973748 0.000000 0.000000 345.973748 0.872888 4.000000 -345.973748 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 0.000000 165.600911 0.869331 4.000000 -165.600911 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 0.000000 93.296292 0.865206 4.000000 -93.296292 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 0.000000 98.738582 0.861081 4.000000 -98.738582 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 0.000000 149.274062 0.856956 4.000000 -149.274062 0.000000 0.000000
0.758986 0.000000 300.000000 0.000000 379.404912 379.404912 0.852831 5.000000 -379.404912 0.000000 0.000000
0.729345 0.000000 300.000000 0.000000 143.054316 143.054316 0.848706 5.000000 -143.054316 0.000000 0.000000
0.718169 0.000000 300.000000 0.000000 237.905541 237.905541 0.844582 5.000000 -237.905541 0.000000 0.000000
0.699583 0.000000 300.000000 0.000000 311.765106 311.765106 0.840457 5.000000 -311.765106 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 120.507710 0.836332 4.000000 -120.507710 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 93.296292 0.832207 4.000000 -93.296292 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 107.290740 0.828082 4.000000 -107.290740 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 104.958328 0.823957 4.000000 -104.958328 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 159.381153 0.819832 4.000000 -159.381153 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 155.493819 0.815708 4.000000 -155.493819 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 135.279625 0.811583 4.000000 -135.279625 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 129.837335 0.807458 4.000000 -129.837335 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 118.952777 0.803333 4.000000 -118.952777 0.000000 0.000000
0.675226 0.000000 300.000000 0.000000 0.000000 110.400607 0.799208 4.000000 -110.400607 0.000000 0.000000
